Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,420.349413998656,8.97457599639893,1/12/2013 9:05:04 AM,9,1,"2013-01-12S0901",1

"jackpine","CPS",0,0,0,0,0,0,0,422.79918677358,10.1533336639404,1/12/2013 9:10:03 AM,9,2,"2013-01-12S0902",1

"jackpine","CPS",0,0,0,0,0,0,0,420.115917099338,11.1199998855591,1/12/2013 9:15:03 AM,9,3,"2013-01-12S0903",1

"jackpine","CPS",0,0,0,0,0,0,0,418.907907805615,11.5283336639404,1/12/2013 9:20:04 AM,9,4,"2013-01-12S0904",1

"jackpine","CPS",0,0,0,0,0,0,0,416.393191718635,11.5116662979126,1/12/2013 9:25:04 AM,9,5,"2013-01-12S0905",1

"jackpine","CPS",0,0,0,0,0,0,0,416.476780867675,11.3716659545898,1/12/2013 9:30:04 AM,9,6,"2013-01-12S0906",1

"jackpine","CPS",0,0,0,0,0,0,0,421.953563701209,11.2016944885254,1/12/2013 9:35:04 AM,9,7,"2013-01-12S0907",1

"jackpine","CPS",0,0,0,0,0,0,0,425.08672157298,11.0666666030884,1/12/2013 9:40:00 AM,9,8,"2013-01-12S0908",1

"jackpine","CPS",0,0,0,0,0,0,0,423.5498183033,10.9483327865601,1/12/2013 9:45:00 AM,9,9,"2013-01-12S0909",1

"jackpine","CPS",0,0,0,0,0,0,0,422.981741305759,10.8583335876465,1/12/2013 9:50:00 AM,9,10,"2013-01-12S0910",1

"jackpine","CPS",0,0,0,0,0,0,0,422.201689903648,10.8599996566772,1/12/2013 9:55:00 AM,9,11,"2013-01-12S0911",1

"jackpine","CPS",0,0,0,0,0,0,0,420.519415685118,10.9105262756348,1/12/2013 10:00:01 AM,10,0,"2013-01-12S1000",1

"jackpine","CPS",0,0,0,0,0,0,0,421.602823675752,11.0271186828613,1/12/2013 10:05:04 AM,10,1,"2013-01-12S1001",1

"jackpine","CPS",0,0,0,0,0,0,0,419.932496168703,11.0966672897339,1/12/2013 10:10:03 AM,10,2,"2013-01-12S1002",1

